alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,logVisitsPP_TB,log_ID_p_bldgspace,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines,sigma_f,op_adherencesupportvisit,op_coughtriage,op_diagnosticvisit,op_follow-upvisit,op_monitoringvisit,op_screeningvisit,op_screeningvisit_mch,op_treatmentvisit,op_treatmentvisit_dot,op_treatmentvisit_ltbi,op_treatmentvisit_mdr,op_vaccinations,op_visitforcollectingmedicine,op_visitforinjection
2.60956,-0.684075,0.14617,0.0882379,-0.217466,0.0782452,-0.014874,-0.0936936,-0.333756,0.0256957,0.335097,0.0874758,-0.0457264,-0.0194257,-0.28794,-0.11977,-0.209303,0.472552,0.0463693,-0.224777,0.0972025,-0.104089,0.0471805,0.00521193,-0.0664614,-0.0256096,-0.0541915,0.0294838,0.0124459,-0.112986,-0.143857,-0.0105162
2.25536,-0.497317,0.208541,-0.025808,0.105659,0.218682,-0.153622,-0.0821917,-0.315493,0.150369,0.348622,0.0450333,0.0114587,0.0209275,-0.0725386,0.0570387,0.0663495,0.422347,0.00896236,-0.284187,0.218574,0.202109,0.1652,-0.016333,-0.0352199,-0.0541093,-0.114636,0.0719845,0.17603,-0.128746,-0.270535,-0.0904449
2.31806,-0.333232,0.155732,-0.0891503,-0.061442,-0.0102306,-0.109049,-0.0849417,-0.237023,0.161444,0.322767,0.209809,-0.0596414,0.331237,-0.315105,-0.0659133,-0.122196,0.346113,-0.295184,-0.254646,0.248838,-0.126509,0.169229,-0.00566391,0.113161,-0.0596885,0.0069435,0.153046,0.23364,-0.120391,-0.0451035,0.00284764
2.02996,-0.41242,0.0189075,0.0961365,0.240616,0.411444,0.231619,-0.119451,-0.310621,0.197884,0.346829,0.147106,-0.104207,0.215038,-0.263927,0.185122,0.083895,0.377721,0.0938648,-0.0665363,0.274856,0.363553,0.260653,0.139306,0.0679079,-0.0332758,0.0527878,0.135256,0.153948,0.0406593,-0.184177,0.0304189
2.07858,-0.387108,0.0798885,0.164716,0.448867,0.599715,0.0941494,-0.101508,-0.261239,0.128012,0.360628,0.294784,0.048841,0.386775,-0.354798,-0.135804,0.105946,0.402804,0.0778663,-0.309147,0.161346,0.0501372,0.118822,0.00603603,0.108696,-0.0571828,-0.113946,0.0542309,-0.0676431,-0.0537906,-0.227373,-0.241528
2.15233,-0.368039,0.115793,-0.0950461,-0.0470526,0.330593,0.128483,-0.182788,-0.292003,0.122788,0.347031,0.115107,-0.0229094,0.118717,-0.216893,-0.0850817,-0.0676374,0.391391,-0.211298,-0.127018,0.313597,0.265223,0.169537,0.111953,0.171072,0.0462664,0.0129058,0.183509,0.268272,-0.04457,-0.245264,0.0620236
2.25114,-0.308764,0.0792441,-0.0969122,-0.0956302,0.225876,-0.158491,-0.138687,-0.339331,0.145788,0.355564,0.120219,0.0731222,0.148774,-0.214669,0.0745695,-0.0359604,0.395486,-0.0570498,-0.173964,0.312187,0.0459818,0.182419,0.145148,0.343825,0.0926581,0.0215827,0.227007,-0.0447726,-0.0283676,-0.163748,0.0161592
2.3115,-0.487304,0.189969,-0.144768,-0.198176,0.156309,-0.312068,-0.118359,-0.356774,0.19641,0.354535,0.17151,0.0650146,0.273575,-0.0916227,0.300308,0.28694,0.399757,-0.0331484,-0.230949,0.203032,0.0279712,0.163601,-0.0151564,0.22342,-0.160014,-0.0168199,0.0578481,0.0409096,-0.0795174,-0.196208,-0.0417299
2.30405,-0.465547,0.0769618,-0.0993037,0.0983168,0.311191,0.0250807,-0.0815818,-0.339005,0.111961,0.33931,0.132273,0.143492,0.184601,-0.218573,0.104158,0.157769,0.40925,-0.0602553,-0.138207,0.107777,0.0811019,0.00166671,-0.0362346,0.189423,-0.0150916,0.0796627,0.180327,-0.0129169,-0.167381,-0.205092,-0.128965
2.07328,-0.361614,0.198621,0.0726455,0.289719,0.242883,0.0203369,-0.189136,-0.0703024,0.226828,0.357146,0.260353,0.237258,0.409468,-0.243676,-0.144825,-0.0548228,0.414488,0.140434,-0.288598,0.231055,0.197145,0.136164,0.0372485,0.185786,0.121274,0.00399322,0.0737773,0.182398,-0.0706826,-0.0177336,-0.0701115
2.087,-0.43451,0.0311802,0.315214,0.490899,0.597634,0.448263,-0.176178,-0.232826,0.110223,0.372196,0.0336752,0.0414122,0.0307774,-0.0111651,0.0362683,-0.0382415,0.388684,-0.0255574,-0.311582,0.0957555,0.14829,0.0372278,0.0122023,-0.0147874,-0.117698,-0.0622874,-0.0483492,0.19598,-0.124574,-0.304967,-0.0399544
2.09531,-0.305287,0.272165,0.044486,0.0995417,0.21727,0.14971,-0.151763,-0.26205,0.131959,0.355939,0.0920488,0.0205238,0.195418,-0.201211,0.014104,0.0164755,0.388036,-0.0638924,-0.227812,0.170877,0.0578413,0.128552,-0.0358124,0.10419,-0.0149473,-0.0424519,-0.0106324,0.0835075,-0.0713112,-0.156959,-0.122718
2.12029,-0.286915,0.129014,0.0513374,0.110059,0.332892,-0.149353,-0.15275,-0.316914,0.133577,0.370989,0.0959831,0.116987,0.153831,-0.271626,0.0740037,0.0603253,0.440127,-0.039841,-0.172874,0.158117,0.138256,0.120708,0.00875482,0.0058883,0.00144974,-0.0213812,0.0325681,-0.0143737,-0.110496,0.0947883,-0.120806
2.13306,-0.199089,0.239314,-0.0883046,0.131883,0.293745,-0.224245,-0.0934343,-0.441082,0.079156,0.348075,0.101708,-0.126626,0.0597122,-0.0951367,-0.0574327,0.0793891,0.399325,-0.182785,-0.116006,0.19103,-0.0117451,0.0580776,0.0736559,0.209151,-0.121015,0.0105189,0.0139605,-0.0680342,-0.0929653,-0.238121,-0.129306
2.28026,-0.439938,0.148501,0.16644,0.180834,0.300966,0.208531,-0.123533,-0.337747,0.181207,0.35357,0.12418,-0.207907,0.00496414,-0.306115,0.0421569,0.0209705,0.436686,-0.0348321,-0.286929,0.183421,0.373695,0.204611,0.0805741,0.0993963,-0.0312883,0.020268,0.0445773,0.14078,-0.0387443,-0.263174,-0.25476
2.3017,-0.358043,0.19035,-0.0435671,-0.0298583,0.128084,-0.226452,-0.107415,-0.279073,0.106966,0.359284,0.0251676,0.00564519,0.0459618,-0.0271482,0.00543395,-0.00804463,0.423588,-0.206305,-0.159501,0.112239,0.273633,0.094084,0.0423291,0.017156,-0.029165,-0.0363367,0.0632158,0.187612,-0.0642734,-0.185539,-0.104668
2.18875,-0.330531,0.122822,0.0086131,-0.166792,0.198426,-0.18432,-0.114149,-0.313461,0.0879996,0.360784,0.209812,0.0618581,0.184041,-0.212596,-0.0132393,0.11101,0.51465,0.0304008,-0.15675,0.187686,0.0184098,0.197667,0.026545,0.115403,-0.000849143,-0.0410372,-0.00587739,-0.0389778,-0.122712,-0.0740089,-0.0564253
2.23562,-0.34342,0.105571,-0.165438,0.00876385,0.170787,-0.137386,-0.117588,-0.274471,0.124116,0.34318,0.141496,0.0120614,0.160999,-0.333264,0.0348477,-0.105197,0.410593,-0.163987,-0.164705,0.246257,0.100167,0.208995,0.146012,-0.0263948,0.0595709,-0.0218684,0.0830385,0.0334268,-0.0527591,-0.225597,-0.0612751
2.19141,-0.233628,0.122316,-0.0630634,0.0262559,0.267001,-0.269924,-0.0434098,-0.446734,0.11179,0.345462,0.150707,0.0267424,0.193742,-0.242736,0.0618954,0.0921978,0.428938,0.0593274,-0.08603,0.218308,0.232553,0.123696,0.0868672,0.120523,-0.0987572,0.027644,0.0933424,0.238268,-0.0689215,-0.0115473,-0.183774
2.20182,-0.43463,0.147476,-0.0426263,0.106853,0.303877,-0.0281052,-0.172276,-0.383495,0.0537131,0.367077,0.0609553,-0.0309237,0.0413039,-0.0586419,-0.00319958,-0.0193379,0.445136,0.135673,-0.276079,0.162501,-0.0847025,0.179696,-0.00657229,0.0919928,0.0176595,0.0152358,0.0892132,0.247026,-0.123016,-0.235083,-0.283212
2.011,-0.270834,-0.0325905,0.114488,0.32221,0.635622,0.511758,-0.205114,-0.311701,0.128162,0.356572,0.128884,0.036779,0.166007,-0.152282,0.16263,-0.0940182,0.407042,0.0491619,-0.137889,0.144904,0.121074,0.0797536,0.0267905,-0.0522669,-0.0239362,-0.00667731,0.0310966,0.00426602,-0.0571042,0.0037546,0.0476967
2.06084,-0.346523,0.0518923,0.0242607,0.334268,0.399633,0.166235,-0.178673,-0.293351,0.172167,0.366116,0.10376,0.0217529,0.134516,-0.202396,-0.0142495,0.0470839,0.428973,-0.0126208,-0.251505,0.179821,0.0678103,0.0975781,0.0867763,0.280414,-0.0345,-0.000340624,0.133538,0.0757849,0.014154,-0.189713,-0.172603
2.11149,-0.370629,0.0767721,0.0586091,0.180795,0.409457,0.0577251,-0.160478,-0.225478,0.192982,0.341785,0.151651,0.22301,0.326357,-0.249028,0.269144,0.148794,0.362611,0.00648611,-0.23598,0.117654,0.135609,0.11198,-0.0474615,-0.110402,-0.130257,-0.0757155,0.00472825,0.0791125,-0.168931,-0.0852277,0.0613195
1.85269,-0.271385,0.11633,0.0834021,0.463551,0.555726,0.339067,-0.186775,-0.188659,0.116769,0.380018,0.13954,0.236206,0.0752252,-0.161136,0.124597,-0.0649039,0.401201,-0.00164177,-0.202815,0.204003,0.407477,0.304504,0.0889528,0.0733972,-0.0662801,0.0538515,0.159919,0.209138,-0.142955,-0.159201,-0.209947
1.76993,-0.360756,0.221956,0.294519,0.31575,0.568331,0.317166,-0.133777,-0.320926,0.0977392,0.362441,0.272853,0.0419886,0.305168,-0.21617,0.30697,0.328987,0.36583,-0.131853,-0.223317,0.0811414,-0.182618,0.0957261,0.0457106,0.0154368,-0.041052,-0.0514399,-0.0844064,0.0968292,-0.155895,-0.0725764,-0.158334
2.00679,-0.436514,0.173029,0.0890828,0.24091,0.590537,-0.0832069,-0.142859,-0.257266,0.0875732,0.370805,0.116047,0.277496,0.185706,-0.0666928,0.210206,0.0946388,0.464652,-0.0093263,-0.219631,0.184986,0.0430581,0.179764,0.000464323,0.130384,-0.0848653,-0.103743,0.0315572,0.112459,-0.0664488,-0.244944,-0.0382824
2.10693,-0.231326,0.147035,-0.231912,0.033539,0.196541,-0.152142,-0.173113,-0.201666,0.127687,0.353748,0.0919481,0.104946,0.0671402,-0.13604,0.0154381,0.0364682,0.393045,0.0441761,-0.176248,0.105982,-0.0503902,0.216881,0.0256863,-0.0158428,-0.0366814,0.0200421,0.1329,0.00756498,-0.130173,-0.110487,-0.0745992
1.8911,-0.45734,0.119224,0.270897,0.370177,0.782796,0.47315,-0.16057,-0.298822,0.13943,0.342423,0.251378,0.0170751,0.190146,-0.290671,0.165074,0.00306742,0.426565,-0.129291,-0.259347,0.146354,-0.00173925,0.0696412,-0.0320881,0.0353948,-0.083627,-0.0219977,0.0392646,0.0895686,-0.115307,-0.0594933,-0.103245
1.98046,-0.285887,0.159107,-0.000382995,0.357034,0.659588,0.351341,-0.158966,-0.296518,0.10522,0.350914,0.121336,0.0305787,0.069267,-0.248839,0.039526,0.0121726,0.416635,-0.0574095,-0.251615,0.165756,-0.00197623,0.0631825,0.0551862,0.09573,-0.0941052,-0.0748795,0.00793807,-0.124291,-0.10501,-0.140746,-0.0811813
1.96001,-0.405792,0.181184,0.309628,0.425031,0.375583,0.123789,-0.124348,-0.25433,0.152819,0.345544,0.149096,-0.0416804,0.147844,-0.363271,-0.0510306,0.0704707,0.368251,-0.0388793,-0.222842,0.154503,-0.0434184,0.105802,0.063574,0.0637357,-0.0673119,-0.00105949,0.0922326,0.0180502,-0.0474023,-0.19423,-0.0579953
1.97203,-0.21425,0.340349,-0.101613,0.00614386,0.186171,-0.185898,-0.155019,-0.26317,0.108448,0.34945,0.18134,0.147955,0.160114,-0.125818,0.098267,0.157611,0.511793,0.102667,-0.165774,0.244173,0.116441,0.21183,0.138354,0.0706871,0.0160026,-0.0339453,0.124211,0.123906,0.0109145,-0.291479,0.0274505
2.19143,-0.363271,0.0487441,0.00305102,0.0369738,0.250475,-0.175621,-0.0668291,-0.483762,0.13566,0.366709,0.275817,0.122578,0.301347,-0.173295,0.205316,0.300253,0.369941,-0.347452,-0.217564,0.103075,0.0355703,0.0627991,0.00880072,0.278795,-0.0976311,-0.126774,0.119559,0.0465568,-0.140303,-0.0776867,-0.100164
2.04423,-0.319017,0.114986,0.0847223,0.181989,0.331241,-0.128857,-0.126604,-0.193878,0.129731,0.354628,0.347893,0.157798,0.330269,-0.131364,0.0540518,-0.0126438,0.430099,-0.0490051,-0.147985,0.22796,-0.166283,0.12767,0.00812138,0.117483,-0.0394568,-0.0294382,0.144502,0.212921,-0.104232,-0.191204,0.0868008
2.27614,-0.423811,0.065915,-0.0844536,0.11561,0.283171,-0.206037,-0.134452,-0.304014,0.184534,0.378252,0.12661,-0.185771,0.159979,-0.301951,0.0143822,-0.000165108,0.387865,-0.500989,-0.287515,0.248054,0.270486,0.209925,0.136453,0.1894,-0.0176851,0.0615921,0.164094,0.161681,0.0248598,-0.196104,-0.0645614
2.28726,-0.495446,-0.0671107,0.215127,0.109974,0.427329,0.263676,-0.171695,-0.312407,0.154243,0.364655,0.142569,0.100775,0.286795,-0.220133,-0.0115498,-0.0716883,0.389462,-0.0136789,-0.219082,0.15613,-0.104561,0.137026,0.0385976,0.00208844,-0.0684448,-0.148793,-0.00525822,0.261191,-0.0902264,-0.188451,-0.243166
2.24949,-0.351772,0.0608938,-0.0235241,0.018136,0.128253,-0.126787,-0.0503337,-0.305554,0.142076,0.367444,0.148348,0.191584,0.366094,-0.175776,-0.0643479,0.175172,0.416989,-0.228744,-0.223371,0.15421,0.243395,0.142941,0.0213893,0.0865667,-0.0430214,-0.090055,0.0463182,0.107625,-0.148491,-0.0170626,-0.144046
2.24996,-0.21367,0.140457,-0.202431,0.0707083,0.0846529,0.00402987,-0.125225,-0.193678,0.0290105,0.344585,0.120565,0.0983271,0.0464957,-0.127816,0.0963286,-0.135597,0.457028,-0.0529912,-0.202811,0.113078,0.0835875,0.143979,0.00772848,0.100533,-0.186001,0.00163084,0.0311496,0.196316,-0.136191,-0.163586,-0.305906
2.55034,-0.338995,-0.0897469,-0.237455,0.0160447,0.14452,-0.258481,-0.0979517,-0.442442,0.0892744,0.369265,0.149059,-0.066547,-0.0324503,-0.252381,-0.13922,0.0299593,0.468782,-0.216474,-0.0462212,0.252915,-0.11585,0.149613,0.0958512,0.319977,0.0505736,0.0530662,0.0908549,0.207606,0.0604015,-0.0490009,-0.095263
2.25378,-0.452468,0.133142,-0.143302,-0.00675772,0.0508998,-0.148353,-0.135866,-0.233247,0.146347,0.356877,0.293597,0.236085,0.402663,-0.144946,0.227946,0.14211,0.397327,0.202743,-0.16006,0.211643,-0.272884,0.171408,-0.0242785,-0.239528,-0.0561312,-0.176804,-0.0333234,-0.123752,-0.133257,-0.0428132,-0.0799959
2.13837,-0.476017,-0.00104538,-0.218137,0.0534096,0.248682,0.218017,-0.163067,-0.291628,0.123644,0.34647,0.232515,0.465847,0.368656,-0.154302,0.319732,0.127701,0.471384,-0.0280227,-0.175624,0.189351,-0.0296303,0.114287,0.0917608,0.0873695,0.0488894,-0.0854673,0.107363,-0.196868,-0.0591113,-0.24888,-0.19178
2.06099,-0.297046,0.191345,0.0167981,0.164162,0.51503,0.337924,-0.173683,-0.203629,0.143279,0.355245,0.143377,-0.000584312,0.295635,-0.259994,0.108514,0.0319331,0.428344,-0.205386,-0.2593,0.142756,-0.144071,0.150764,-0.00852893,-0.199644,-0.138409,-0.057679,0.0155554,0.234619,-0.132222,-0.279475,-0.14189
2.08822,-0.369612,0.22153,0.175229,0.200612,0.308488,-0.230551,-0.114134,-0.230926,0.0880849,0.358332,0.112394,-0.0318606,0.0943033,-0.268934,0.0757558,-0.0213715,0.418488,-0.0741759,-0.292172,0.0747178,-0.0411901,0.237989,0.0174944,0.228732,0.0251058,-0.0448415,-0.0120359,-0.0221984,-0.0775113,-0.334099,-0.282102
1.89043,-0.408505,0.18675,0.0352821,0.15319,0.300326,0.158286,-0.147074,-0.215526,0.129717,0.360449,0.13782,0.134244,0.251013,-0.163906,0.0923194,0.143822,0.465425,0.114085,-0.150183,0.333143,0.253641,0.212863,0.228823,0.230441,0.154407,0.189896,0.301133,0.404643,0.0860276,-0.255397,0.0455377
2.06623,-0.438318,0.0702578,0.114706,0.238732,0.369522,0.465172,-0.193066,-0.343336,0.162087,0.333986,0.15665,-0.0507851,0.11544,-0.187214,0.104066,-0.0205059,0.519379,-0.0486867,-0.244312,0.205142,0.149421,0.119899,0.0144601,0.148115,-0.0375391,-0.0869401,0.094617,0.354781,-0.123414,-0.118599,-0.0657589
1.83206,-0.298879,0.186745,0.370774,0.222129,0.627325,0.389651,-0.145472,-0.254617,0.108881,0.380601,0.196122,-0.112431,0.152838,-0.33366,0.135466,0.0246116,0.402905,-0.119059,-0.163612,0.188272,0.080719,0.19632,0.0936472,0.0516922,0.00584759,-0.0401526,0.154947,0.329495,-0.0218992,0.125361,-0.0616675
1.86634,-0.236288,0.342253,0.125203,0.230466,0.276304,0.0195736,-0.167754,-0.286854,0.123575,0.341635,0.0797544,-0.0955429,0.127161,-0.0787576,0.069824,0.00206908,0.386692,-0.227314,-0.111611,0.222261,0.274911,0.239595,0.0742806,-0.105954,-0.0130091,0.036172,0.1006,-0.0358333,-0.0585155,-0.371179,-0.148366
2.16287,-0.423,0.184615,0.0479943,0.357259,0.605772,0.0420953,-0.1616,-0.224322,0.140732,0.372935,0.167592,0.0473356,0.0910329,-0.278768,0.01235,-0.0739759,0.398164,-0.113452,-0.145722,0.0997097,-0.0699944,0.115149,0.0114406,-0.129839,0.0250606,-0.0794278,0.0614557,0.297854,-0.155136,-0.103798,-0.0072465
2.18636,-0.347705,0.0368639,-0.0521063,0.274969,0.229732,0.235034,-0.151908,-0.189802,0.145173,0.357842,0.191367,0.00180622,0.0817067,-0.258869,0.052291,-0.00931464,0.449226,-0.313931,-0.224891,0.205605,0.229559,0.122439,-0.011611,-0.15714,-0.0272475,-0.0331876,0.0404676,0.178743,-0.0979654,-0.147125,-0.0832774
1.76638,-0.324934,0.263553,0.0944255,0.34322,0.433394,-0.124531,-0.221931,-0.192694,0.172304,0.367943,0.141179,0.202798,0.205536,-0.147857,-0.160593,0.0606759,0.394235,-0.0984654,-0.165735,0.195287,0.105689,0.181067,0.0923741,0.0207202,-0.010404,0.101576,0.0302703,0.0567678,-0.0369684,-0.173133,-0.0109508
2.22151,-0.348408,0.0753288,-0.00207642,0.138128,0.387069,0.173199,-0.17298,-0.216507,0.182436,0.352428,0.10272,0.0454534,0.166865,-0.261079,0.105074,0.0408305,0.412204,0.0525842,-0.181381,0.202932,-0.053386,0.179045,0.0545311,0.0743029,-0.0659317,0.141388,0.0880465,0.184351,-0.0847826,-0.111537,-0.104308
2.15596,-0.340517,0.0979479,-0.0125479,0.289953,0.34958,0.24225,-0.149728,-0.296664,0.145051,0.351594,0.116588,0.0601921,0.153223,-0.19847,0.113175,0.0446859,0.418245,0.0277328,-0.204968,0.241112,0.306972,0.173276,0.070268,0.31297,0.0180354,-0.00840477,0.157705,0.312854,-0.0623328,-0.465325,-0.239362
2.02299,-0.510818,0.0926394,0.330816,0.15999,0.544219,0.127846,-0.131925,-0.335733,0.109828,0.343764,0.208763,0.102442,0.233856,-0.232488,0.388005,0.237413,0.377835,-0.141708,-0.254047,0.193306,0.20407,0.182051,0.0234415,-8.14618e-05,-0.0125206,-0.0526803,0.0831459,0.0710257,-0.0968556,-0.356686,-0.15388
2.15046,-0.319967,0.124416,0.0207761,0.0667905,0.410197,0.235695,-0.165513,-0.353004,0.0855412,0.352754,0.105825,0.0806737,0.0316121,-0.12902,0.0982089,-0.0822977,0.43441,0.00848141,-0.0531285,0.230975,-0.199287,0.232933,0.101548,-0.11106,-0.0921243,0.0303183,0.0991848,0.0314849,-0.0441434,-0.2431,-0.0768289
1.93943,-0.366763,0.0535861,0.082156,0.178709,0.613773,0.460066,-0.209817,-0.217776,0.111966,0.344335,0.0707385,0.113583,0.096696,0.0369093,0.0418533,-0.123492,0.386359,-0.11439,-0.0839659,0.175807,0.088472,0.140808,0.123669,-0.0541086,-0.0565809,0.0264728,0.101918,0.185166,-0.0607255,-0.163194,-0.0156574
1.89743,-0.204381,0.115498,0.207193,0.181518,0.459054,0.396922,-0.138653,-0.272234,0.155137,0.352296,0.267812,0.0759972,0.267855,-0.287181,0.248715,0.229958,0.429758,-0.0904622,-0.287988,0.134527,0.0620514,0.114497,0.0296103,-0.14005,-0.0388869,-0.115554,0.0239743,0.025573,-0.0853424,-0.219416,-0.384631
2.09673,-0.200699,0.181972,0.31277,0.240746,0.290709,-0.102708,-0.0780699,-0.320534,0.137098,0.37546,0.159047,-0.212707,0.132029,-0.181391,0.0649418,0.178354,0.442265,0.185482,-0.260809,0.161125,0.0773902,0.0184962,-0.0334897,-0.066212,-0.0267959,-0.0551093,0.0504453,0.0712415,-0.199885,-0.324878,-0.23026
2.22029,-0.405747,0.07331,0.011374,0.185541,0.241586,0.164941,-0.0741291,-0.28923,0.112282,0.359099,0.0443202,-0.0185727,0.0441875,-0.0173893,-0.0159018,0.094586,0.439014,-0.314808,-0.1965,0.179218,-0.0841215,0.143356,-0.0397021,0.160572,-0.0633361,0.0232411,0.0254177,-0.0122512,-0.146299,-0.330218,-0.182579
2.06683,-0.328717,0.255164,0.332254,0.428717,0.361301,-0.0756157,-0.13063,-0.276839,0.236126,0.364553,0.248064,-0.057141,0.174332,-0.479305,-0.0169535,-0.121463,0.438779,-0.147981,-0.361366,0.12171,-0.077565,0.0528256,0.059721,-0.0289214,0.00089705,0.065167,0.00133896,0.108152,-0.0858961,0.0964855,-0.0301218
2.4585,-0.250377,0.0818864,-0.00347049,0.0530781,0.238457,0.068214,-0.136057,-0.294912,0.155846,0.350358,0.259833,-0.33915,-0.0410261,-0.598746,-0.0847491,-0.338222,0.413614,0.0500798,-0.187677,0.169833,-0.00274177,0.166521,0.0782165,0.0565305,-0.053716,-0.0945512,0.0375919,0.0110295,-0.118056,-0.0544095,-0.187782
2.17994,-0.557577,0.0662599,0.15086,0.133663,0.274593,0.102583,-0.134455,-0.242404,0.143288,0.368124,0.113614,-0.00357556,0.185043,-0.161372,-0.0262172,0.00122814,0.425986,-0.430763,-0.0891262,0.253276,-0.254126,0.149084,0.113753,0.151913,0.0168846,-0.0447751,0.175405,0.267832,0.018493,-0.0725393,-0.122383
2.11753,-0.203916,0.172015,0.171537,0.452017,0.37718,0.051246,-0.11199,-0.305482,0.136034,0.356093,0.205462,-0.137839,-0.0437083,-0.437647,-0.137778,-0.00459591,0.394949,-0.00920293,-0.32269,0.18108,-0.180559,0.133918,0.0470323,-0.0977881,-0.129919,-0.0394611,-0.0140358,0.230277,-0.0878323,-0.130658,-0.0191989
2.35306,-0.334319,0.120719,-0.273953,-0.0617628,0.254318,-0.14191,-0.174243,-0.381505,0.172186,0.352683,0.15914,0.224723,-0.00634625,-0.309153,0.182981,-0.0489097,0.45076,0.134799,-0.196003,0.1976,0.108492,0.136578,0.0337693,0.0753137,-0.0197005,-0.0292685,0.0159248,-0.0269393,-0.027361,-0.331437,-0.0592616
2.23976,-0.576262,-0.0905831,0.26098,0.195322,0.478391,0.10967,-0.0906118,-0.302021,0.11209,0.340427,0.119103,-0.00793287,0.0581221,-0.224379,0.122834,-0.059867,0.445325,-0.104251,-0.0692202,0.370655,0.0485929,0.367507,0.197653,0.323659,0.0763858,0.130456,0.376827,0.33169,0.0207888,0.0653239,-0.00853231
1.83391,-0.316037,0.282619,0.077657,0.343181,0.434858,0.161214,-0.140109,-0.356623,0.101292,0.357649,0.0573511,-0.00218559,-0.0274862,-0.02128,0.140136,-0.0371141,0.411665,-0.0675954,-0.187525,0.15733,0.0238634,0.0530038,0.0588725,0.167609,-0.0592307,-0.00438753,0.0732195,0.135258,-0.109586,-0.0112411,-0.105123
2.2789,-0.348879,0.201567,-0.0685809,0.280651,0.265151,0.116927,-0.146553,-0.233776,0.0860623,0.367316,0.171684,-0.186241,0.0393076,-0.276604,0.00601106,-0.10122,0.465976,0.12531,-0.112734,0.188501,0.0298861,0.0793808,0.00215447,-0.0241955,-0.0754707,0.0531269,0.0882389,-0.0817613,-0.10791,-0.107001,-0.0187398
2.22926,-0.382307,-0.00585348,-0.00221715,0.126931,0.280176,-0.218918,-0.0883901,-0.328428,0.156295,0.34997,0.210563,-0.00432742,0.107315,-0.338196,0.123922,0.124821,0.402125,0.0332855,-0.0958245,0.19072,0.00307509,0.207488,0.0839215,-0.0834544,-0.00892378,0.10098,0.151893,0.343452,-0.00705823,-0.0322243,0.0333565
2.08336,-0.380489,0.151502,0.0919547,0.270095,0.526727,0.121944,-0.164257,-0.202992,0.133156,0.360465,0.360402,0.111429,0.0523526,-0.410152,0.0830393,-0.0999045,0.396327,-0.161458,-0.237186,0.176846,0.0711887,0.201312,0.0181539,0.105553,0.038231,-0.0200293,0.101378,0.218764,-0.11974,-0.261885,-0.080902
2.10477,-0.317171,0.10571,0.190908,0.360136,0.426757,0.177531,-0.213551,-0.240628,0.154704,0.357427,0.141958,-0.0740151,0.0239952,-0.286788,0.119241,-0.0859945,0.420837,-0.1414,-0.215726,0.192346,0.174227,0.228217,0.00856601,-0.107322,0.021964,-0.062445,0.054634,0.128399,-0.0718512,0.0145447,0.0729449
1.87903,-0.324758,-0.0542641,0.512008,0.52275,0.720273,0.508844,-0.09098,-0.325117,0.187822,0.355453,0.167512,-0.137726,0.261951,-0.323068,0.147913,0.147764,0.445657,-0.018854,-0.251404,0.163097,-0.0983455,0.0602877,0.0330215,0.0382919,-0.0182277,0.0565692,0.151165,0.131888,-0.145468,-0.283514,-0.123675
1.53746,-0.113372,0.221456,0.360028,0.452036,0.754027,0.660076,-0.198249,-0.363543,0.0630793,0.351227,0.0874638,-0.0327666,-0.0120127,-0.123582,0.109435,0.123859,0.397141,-0.0539296,-0.198751,0.273974,0.0412287,0.162963,0.107538,0.0409279,0.0330414,0.0542153,0.147277,0.093734,-0.0374717,-0.0826373,-0.0935334
2.12661,-0.24572,0.169847,-0.103146,0.153515,0.382316,-0.125694,-0.156725,-0.310662,0.13848,0.36017,0.0531775,-0.0121612,0.0266162,-0.130851,-0.0151823,-0.0228891,0.430337,-0.00839839,-0.284671,0.153984,0.0931981,0.0384165,0.0279946,0.00231798,-0.0206459,0.00293859,0.079855,0.071919,-0.0940134,-0.188121,-0.114384
