alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines,sigma_f,sigma_v,op_adherencesupportvisit,op_coughtriage,op_diagnosticvisit,op_follow-upvisit,op_monitoringvisit,op_screeningvisit,op_screeningvisit_mch,op_treatmentvisit,op_treatmentvisit_dot,op_treatmentvisit_ltbi,op_treatmentvisit_mdr,op_vaccinations,op_visitforcollectingmedicine,op_visitforinjection
1.93965,-0.472325,0.0334525,0.358192,0.374729,0.659997,0.623508,-0.229955,0.368276,0.140138,0.142305,-0.097175,-0.154053,-0.0806547,-0.248712,0.495025,0.196457,-0.0420794,-0.120409,0.3302,0.0559149,0.239825,0.166786,0.0754903,0.0914291,0.0722753,0.169138,0.34318,0.0290672,-0.108638,0.194911
1.92437,-0.431805,0.400764,0.314348,0.254395,0.42513,0.103233,-0.17725,0.355707,0.195931,0.169817,0.0517002,-0.203175,0.141434,-0.218698,0.519981,0.131305,-0.00261566,-0.270825,0.201804,-0.0318367,0.171854,0.0378915,0.141353,0.0148549,-0.0235563,0.0796581,0.0614102,-0.105516,-0.238623,-0.123707
1.8299,-0.351591,0.224289,0.397406,0.486505,0.677633,0.426586,-0.27,0.348202,0.184619,0.142951,-0.080938,-0.355682,-0.0585925,-0.151564,0.480541,0.17608,-0.0730905,-0.178947,0.354981,0.314653,0.278772,0.140167,0.0597887,0.112686,0.074254,0.236424,0.166743,0.0545266,-0.317573,0.00718316
2.06076,-0.530405,0.215726,0.245395,0.228456,0.523064,0.0441437,-0.159149,0.34453,0.176378,0.180087,0.118738,-0.207209,0.0240907,0.0281878,0.481444,0.11083,-0.0946238,-0.177962,0.185219,-0.0599458,0.0258484,0.022617,0.124998,-0.0745648,-0.0623611,0.0469662,0.0784973,-0.155061,-0.00333869,0.0445952
1.83698,-0.27817,0.352052,0.347185,0.367732,0.537369,0.561297,-0.293053,0.353972,0.155309,0.162942,0.149895,-0.213001,-0.0680853,-0.482077,0.497053,0.105215,0.0395813,-0.145396,0.198026,0.036626,0.111634,0.112974,0.0849463,-0.000414315,-0.048699,0.0682759,-0.0299916,-0.0413098,-0.185243,-0.0154363
1.76976,-0.418489,0.294532,0.283141,0.336444,0.642671,0.49528,-0.231546,0.361824,0.154666,0.0676461,0.115125,-0.311661,-0.050383,-0.145039,0.403259,0.154172,0.0495416,-0.213024,0.212959,0.0935646,0.183327,0.0805068,0.0310957,-0.00752321,-0.0975939,0.0435936,0.0436866,-0.0719733,-0.23274,-0.0371966
1.89746,-0.410459,0.153214,0.422548,0.297969,0.6406,0.364883,-0.193529,0.356495,0.326956,0.190458,0.158271,-0.0492653,0.0319843,-0.12767,0.44731,0.134256,0.190714,-0.250101,0.234948,0.0530791,0.167604,0.0413579,-0.191565,-0.129812,0.0123837,0.0955746,0.048395,-0.0589067,-0.111056,-0.062345
2.17949,-0.284872,0.343773,0.195237,0.151127,0.524162,-0.165424,-0.160166,0.353793,0.178323,-0.111687,0.0567337,-0.36391,-0.104783,-0.348849,0.514143,0.211436,-0.267033,-0.286374,0.140702,0.0869636,-0.0282489,-0.049603,-0.0897641,-0.0991478,-0.120987,-0.0691849,0.0461744,-0.103997,-0.453575,-0.285978
2.05079,-0.566768,0.332662,0.20104,0.0962872,0.113957,-0.144267,-0.114939,0.331943,0.333783,0.114557,0.126336,-0.244144,0.0997507,-0.275899,0.443299,0.189984,0.0734206,-0.237406,0.221603,-0.123169,0.217914,0.173454,0.371642,0.0812372,0.0492815,0.145582,0.110907,-0.0183716,-0.202623,-0.00979289
2.10252,-0.292304,0.184154,0.0488076,0.232726,0.251876,0.312787,-0.142414,0.375874,0.167603,0.17449,0.151844,-0.195601,0.116401,-0.28185,0.495063,0.214145,0.0733524,-0.298468,0.15736,0.0834094,-0.04195,-0.0475398,0.142087,-0.0968327,0.00637624,0.00855821,-0.164992,-0.198783,-0.219832,-0.203037
2.16373,-0.401141,0.282482,0.169202,0.16653,0.63135,0.352168,-0.250319,0.354219,0.128342,0.146008,0.20092,-0.147284,-0.092896,-0.256643,0.450644,0.231035,-0.152867,-0.464771,-0.0414016,0.131159,-0.0112608,-0.137712,0.223586,-0.325221,-0.246079,-0.142193,-0.0412449,-0.3432,-0.543991,-0.108285
2.3268,-0.48845,0.156531,0.0748101,0.00508797,0.236514,0.245349,-0.151969,0.348228,0.0954248,0.0442553,-0.0452401,-0.151658,-0.0468461,-0.212725,0.475913,0.13288,0.00572252,-0.191642,0.184908,-0.159034,0.156001,0.0381581,-0.00882479,-0.0603978,-0.0382528,0.086332,0.0414425,-0.0860591,-0.319963,-0.251967
1.88423,-0.441985,0.117727,0.262702,0.286715,0.369757,0.449817,-0.176877,0.364091,0.216447,0.524654,0.448083,0.100641,0.000990874,0.0102119,0.472167,0.181155,-0.0485492,-0.30039,0.210004,0.0575098,0.113132,0.0119465,-0.0486224,-0.00290401,-0.0738459,-0.0087313,0.0655441,-0.042144,-0.216263,0.0163426
1.75672,-0.295526,0.178388,0.28179,0.313345,0.586008,0.302468,-0.189672,0.343462,0.19888,0.175535,0.384495,-0.222736,0.129593,0.00890446,0.469845,0.166821,-0.0120483,-0.205653,0.175244,0.100587,0.106382,0.0386096,0.0321577,0.0543584,-0.0182941,0.0551695,0.159918,-0.161736,-0.12883,-0.0218682
1.58991,-0.228447,0.251471,0.338696,0.450277,0.618301,0.670553,-0.174578,0.363083,0.212152,0.235538,0.412203,-0.212127,0.0243462,-0.0459875,0.451748,0.10845,-0.018639,-0.149982,0.130183,-0.0208483,0.0393266,0.0279554,0.0878913,-0.0384528,0.0442474,0.0616877,-0.121655,-0.0599238,-0.132809,-0.109906
1.83679,-0.375531,0.359491,0.649008,0.442428,0.673135,0.45737,-0.168591,0.352985,0.294652,-0.130807,-0.0762199,-0.440019,-0.0940596,-0.096157,0.489794,0.0731078,-0.0396622,-0.125082,0.174916,-0.110009,0.0523809,0.0479122,-0.0468108,-0.0206152,-0.0721672,0.210469,0.0666794,-0.0627254,-0.023214,0.0213861
1.896,-0.309491,0.470955,0.137069,0.110461,0.460664,0.322124,-0.218437,0.349263,0.202948,0.220823,0.185956,-0.163944,0.151201,-0.283194,0.481536,0.145936,-0.113695,-0.261885,0.131262,-0.138108,0.10184,-0.0477026,0.042391,0.00207804,-0.141155,-0.0452607,0.0173879,-0.136721,-0.278594,-0.146073
2.20541,-0.620259,0.121947,0.432744,0.212182,0.614305,0.426298,-0.19381,0.350039,0.165624,0.0358422,-0.00340828,-0.157293,0.10237,-0.262176,0.54872,0.170159,-0.0512873,-0.197925,0.240415,0.0203437,0.177054,0.0578789,-0.0405637,0.0118899,-0.00169953,0.0843832,0.0985761,-0.0570049,-0.0159083,0.0407259
2.0841,-0.432491,0.225777,0.256497,0.1259,0.56727,0.242159,-0.23185,0.364927,0.0957307,0.0817062,-0.0988781,-0.265003,0.0513473,-0.202464,0.447014,0.233728,-0.302691,-0.176793,0.186724,-0.273756,0.0510043,0.0221261,-0.0811105,-0.033239,0.00277508,-0.0235366,0.0332456,-0.112015,-0.428406,-0.052471
2.22731,-0.477048,0.380748,0.0278063,-0.0458517,0.161871,-0.0177167,-0.19759,0.349465,0.251521,0.222206,0.0593713,-0.307949,-0.0278395,-0.379124,0.476748,0.174513,-0.0984343,-0.133934,0.185135,-0.337136,0.170468,0.0635646,-0.00181791,-0.020701,0.0295007,0.111518,0.163907,-0.118658,-0.0957562,0.021528
2.40082,-0.653252,0.181282,0.0604274,-0.138832,0.404835,0.193386,-0.180029,0.358049,0.212759,0.125255,0.0509854,-0.279331,-4.76625e-06,-0.343246,0.445947,0.125287,0.0248549,-0.188249,0.158773,0.160163,0.0735681,0.0636193,-0.0437571,-0.151998,-0.048278,0.0919061,0.00493863,-0.130092,-0.00211549,-0.0510924
2.04674,-0.485371,0.171586,0.252008,0.23237,0.478347,0.316584,-0.197404,0.346331,0.266247,0.193733,0.145211,-0.222364,-0.0758974,-0.220865,0.449608,0.179521,-0.240306,-0.259593,0.1626,-0.0301998,0.132052,0.0775756,0.267457,0.0547255,-0.0737303,0.0539827,0.0907501,-0.0646099,0.0499907,-0.0437118
1.84565,-0.352736,0.157659,0.340317,0.39756,0.653371,0.390163,-0.207723,0.357029,0.120244,0.263157,0.277727,-0.107505,0.0413518,-0.0636677,0.48375,0.143897,-0.176788,-0.217664,0.126405,-0.155826,0.050886,-0.00472954,0.0573287,-0.0571028,-0.173104,0.0388739,0.266091,-0.174542,-0.280009,-0.194959
1.86004,-0.364258,0.1946,0.250401,0.190908,0.715934,0.520539,-0.269947,0.367271,0.129299,0.243463,0.0742127,-0.0837846,0.195041,-0.292957,0.517747,0.196375,0.0615002,-0.240575,0.199654,-0.397472,0.0337208,0.0506899,0.0847037,-0.0136281,-0.0478626,0.114404,-0.01232,-0.0947835,-0.282887,-0.128917
1.32074,-0.225161,0.570879,0.339895,0.600282,0.766946,0.303217,-0.166742,0.349474,0.137528,0.148791,0.208832,-0.0632402,0.0573254,-0.0659432,0.504786,0.14609,-0.0592495,-0.136388,0.17655,-0.0378388,0.124989,0.070672,0.251757,-0.00245087,-0.0152122,0.17756,0.251199,-0.101741,-0.1378,-0.0701228
1.64009,-0.0546854,0.292668,0.132418,0.435145,0.612632,0.375646,-0.254955,0.355186,0.218819,0.258905,0.0167675,-0.365632,0.0631354,-0.344528,0.49354,0.138067,-0.108484,-0.216172,0.234351,0.13617,0.300133,0.154978,0.0632797,-0.0081258,0.0370096,0.10833,0.0928501,-0.018592,-0.115805,-0.152427
2.04102,-0.475324,0.32464,0.114602,0.0289152,0.383459,-0.0975619,-0.168132,0.348266,0.347299,0.258468,0.171845,-0.270878,0.207803,0.0997091,0.510262,0.15707,-0.150704,-0.229953,0.246603,-0.0171792,0.117419,0.0594141,0.0924588,-0.0165472,0.0637627,0.117364,0.0986116,-0.0654586,-0.169946,0.033167
2.34213,-0.444789,0.320449,-0.0677623,0.00312208,0.177316,-0.272824,-0.134164,0.370877,0.151882,0.0576917,0.108957,-0.196413,-0.158713,-0.107156,0.531989,0.148571,-0.0544373,-0.20668,0.15621,0.272115,0.0885183,-0.00281417,-0.19861,-0.0918173,0.0479645,-0.0320449,0.127829,-0.194064,-0.343413,-0.108129
2.00662,-0.478805,0.347424,-0.037704,-0.180882,0.245992,0.0654927,-0.210767,0.347586,0.202059,0.299925,0.171318,0.0655558,0.305908,-0.16799,0.471265,0.275632,-0.118532,-0.158574,0.247406,-0.26042,0.246539,0.14355,0.381788,0.0885153,0.0920771,0.0989469,0.0268263,-0.0731518,-0.23956,-0.126044
1.65436,-0.446376,0.0944803,0.667423,0.699551,0.936635,0.819025,-0.227847,0.362402,0.0537936,0.0905767,0.0972799,-0.111914,-0.0633233,-0.128374,0.415547,0.160817,-0.0866849,-0.133243,0.222662,-0.108316,0.132092,0.0415198,-0.0319651,-0.00186729,-0.00894494,0.111396,0.0502566,-0.0580209,-0.200496,-0.103181
1.28343,-0.218328,0.485197,0.721131,0.709768,1.01554,0.874979,-0.257552,0.34187,0.0934461,0.134579,0.0999335,-0.125457,0.171647,-0.0336161,0.593517,0.186286,-0.103621,-0.277207,0.136477,0.209271,0.142335,0.00508545,0.0173041,-0.0542522,-0.0655554,0.166178,0.0224972,-0.0541221,-0.317756,-0.0898686
1.52278,-0.359662,0.375518,0.701778,0.46104,0.831859,0.743838,-0.241213,0.342828,0.123366,0.0136573,0.0261452,-0.361344,0.0865233,-0.0556186,0.472053,0.17706,0.0741056,-0.10319,0.240222,-0.142632,0.204911,0.13418,0.288802,0.00128028,0.111197,0.187654,0.153027,-0.123321,-0.0721936,0.182371
1.62236,-0.298597,0.414773,0.214831,0.5309,0.446133,0.710117,-0.228124,0.369859,0.0585138,0.0684152,0.00948837,0.0138878,0.0108091,-0.00166457,0.526934,0.18564,-0.255671,-0.25278,0.134696,-0.0522191,0.0344061,-0.0259284,0.182174,-0.0194781,-0.164462,0.0630901,0.0941324,-0.212673,-0.359817,-0.203658
1.76304,-0.301214,0.25107,0.431496,0.492012,0.799642,0.430875,-0.221359,0.344452,0.196577,0.152409,-0.0696023,-0.188376,0.201814,-0.0667327,0.477016,0.150047,-0.0826501,-0.285375,0.110026,0.0451558,0.00117972,-0.038582,0.104232,-0.133169,-0.0425063,-0.02529,0.175272,-0.13903,-0.247658,-0.225036
1.52783,-0.353281,-0.0517324,0.666832,0.469817,0.596902,0.505159,-0.119979,0.329135,0.256105,0.591039,0.506012,-0.107822,0.266441,0.193473,0.542798,0.150626,-0.0544023,-0.0992543,0.235878,-0.11686,0.062383,0.106702,-0.0209097,0.0510719,0.114204,0.114241,0.167971,-0.07939,-0.183389,-0.178586
1.2949,-0.264597,0.410393,0.59421,0.471829,0.584745,0.558092,-0.235171,0.341609,0.143325,0.279074,0.131286,0.0572169,0.203665,-0.143714,0.477926,0.192208,-0.281574,-0.0832639,0.318429,0.223408,0.185693,0.0915009,0.437736,0.10387,0.0386122,0.102804,0.12619,0.0595677,-0.0757538,-0.157519
1.82041,-0.277333,0.26228,0.56977,0.49923,0.723883,0.660956,-0.176115,0.381279,0.329567,-0.0661366,-0.00894746,-0.531606,0.0620592,-0.260996,0.430929,0.131216,-0.0624073,-0.217543,0.188512,-0.115289,0.12235,0.039168,-0.201254,-0.0495338,0.0156198,0.0900132,0.31728,-0.00508691,-0.114799,-0.0533921
1.94726,-0.329406,0.2208,0.225586,0.232605,0.674886,0.229953,-0.24254,0.368717,0.173462,0.1445,0.169576,-0.0488308,0.145157,-0.293348,0.467849,0.0970992,0.0473053,-0.177835,0.207059,-0.0793137,0.0725068,0.0501361,0.0966094,0.0171776,0.0524825,0.0734073,0.114859,-0.0592179,-0.0735919,-0.00589759
1.72136,-0.550384,0.284022,0.519039,0.372369,0.601797,0.40951,-0.187313,0.351073,0.107467,0.166774,0.134153,-0.232942,0.190232,-0.0408064,0.46695,0.273255,0.106561,-0.075368,0.354729,0.452891,0.208588,0.179855,0.309625,0.0864496,0.189306,0.221247,0.232807,0.0832614,0.22661,-0.000226377
1.69895,-0.485503,0.269236,0.656086,0.672895,0.921595,1.09199,-0.241581,0.379248,0.126335,-0.0383799,-0.049539,-0.151952,0.0236083,-0.147782,0.516299,0.133672,-0.107095,-0.0838958,0.212963,-0.0708481,0.298113,0.0766972,0.169594,0.100089,0.0466478,0.128575,0.0941743,-0.140927,0.0391036,-0.136004
1.70059,-0.297766,0.56063,0.177344,0.0367804,0.502223,0.0942818,-0.235527,0.347269,0.086615,0.0877859,0.0526872,0.00180524,0.00466539,-0.17813,0.503362,0.251674,0.0519571,-0.146814,0.294748,0.115009,0.180624,0.110546,0.13442,-0.0290856,-0.0467629,0.137498,0.202642,-0.074172,0.0759871,-0.00705006
1.85035,-0.459417,0.394009,0.13506,0.321706,0.63901,0.531826,-0.217492,0.345746,0.101932,0.14753,0.230826,-0.19272,0.106257,-0.11921,0.462169,0.159648,-0.0706865,-0.243428,0.13386,0.0264123,0.135926,-0.0249866,-0.0776695,-0.113023,-0.0423622,-0.0475699,0.161695,-0.118326,-0.104608,-0.237332
1.56465,-0.420961,0.422614,0.465402,0.259119,0.448976,0.563667,-0.155553,0.341787,0.296834,0.127348,0.308389,0.0905908,0.427524,0.0828638,0.488812,0.105842,0.113677,-0.209137,0.212474,-0.0575173,0.0996953,0.069118,0.140624,0.053632,0.0225986,0.0989184,0.0504086,-0.0663491,-0.0714859,-0.000835785
1.49145,-0.203188,0.368621,0.224493,0.482847,0.756809,0.85864,-0.28031,0.357125,0.182287,0.280272,0.204197,0.00239429,-0.00346973,-0.122192,0.43913,0.146483,0.0540131,-0.222769,0.226241,-0.0171542,0.187337,0.0748552,0.0734718,0.0122374,0.0619498,0.179992,0.412449,-0.0551875,-0.0171356,0.0228406
1.72046,-0.311393,0.385517,0.332679,0.285411,0.63135,0.506036,-0.204615,0.343344,0.254448,0.209833,0.244003,-0.19574,0.102279,-0.0239819,0.493477,0.211522,-0.0601635,-0.362955,0.152674,-0.160696,0.0446459,0.0531958,-0.201851,-0.0743427,-0.0340757,0.029956,0.391898,-0.138325,-0.238817,-0.144615
1.80771,-0.456678,0.268706,0.283618,0.536221,0.638722,0.542672,-0.283278,0.353013,0.180762,0.323991,0.156038,-0.215524,-0.0912818,-0.395871,0.458146,0.169551,-0.133936,-0.173905,0.17077,0.118838,0.0695356,0.0769912,0.294347,0.0126188,0.0654639,0.0939085,0.132009,-0.108035,-0.133353,-0.0268404
1.63219,-0.255013,0.357288,0.225082,0.516081,0.796356,0.602524,-0.213746,0.365641,0.446804,0.277306,0.130173,-0.287805,0.0281409,-0.0395564,0.46198,0.203399,-0.203052,-0.242255,0.264398,0.069505,0.180327,0.0513199,0.100764,-0.0844485,-0.183881,0.0467552,0.00248976,-0.0686079,-0.237794,-0.177224
1.48556,-0.341517,0.081224,0.468682,0.722933,1.02286,0.724873,-0.309283,0.363093,0.525241,0.241285,0.33591,-0.0891138,0.174534,-0.00173346,0.556047,0.148154,0.230268,-0.219395,0.216831,0.174912,0.117493,0.0735809,0.122055,0.0943241,-0.0201167,-0.0134204,0.0110528,-0.105151,0.0373701,-0.12403
1.6875,-0.217834,0.323728,0.119393,0.1587,0.541011,0.139057,-0.145657,0.352135,0.161246,0.19451,0.325342,0.000358731,0.225584,0.0828401,0.498825,0.229728,0.0912159,-0.214643,0.159877,0.198626,0.228079,0.0628713,0.323787,-0.092799,-0.00949011,0.141052,0.389018,-0.0838584,-0.462958,-0.2244
1.86999,-0.398427,0.43128,0.25386,0.270891,0.449924,0.320468,-0.246147,0.361767,0.0685675,0.0795545,0.0252572,-0.0466098,0.104993,0.0163759,0.480977,0.221541,-0.266645,-0.237498,0.109835,-0.171706,0.108712,-0.0483572,-0.236865,-0.0637091,-0.0339886,0.0310726,0.160277,-0.0880016,-0.541671,-0.163291
1.99336,-0.351866,0.141631,0.471,0.288349,0.3462,0.24573,-0.147972,0.387798,0.083877,0.190965,0.159755,-0.110582,-0.0513874,-0.0192581,0.500253,0.0748619,-0.124651,-0.136132,0.178614,-0.0597644,0.0994147,0.0676446,-0.0279217,-0.0572418,-0.0512647,0.0778148,0.057408,-0.0598651,-0.0384383,-0.0539502
1.90833,-0.333071,0.155496,0.485142,0.506763,0.427732,0.291221,-0.167554,0.352145,0.159623,0.00133239,0.217134,-0.302068,-0.0982256,-0.13586,0.553393,0.0981854,-0.0527682,-0.118173,0.155541,0.114698,0.127978,0.0518512,-0.144065,-0.0051736,-0.0531799,0.0381919,0.153482,-0.0830101,-0.291701,-0.0984386
1.97754,-0.50922,0.258197,0.27449,0.239773,0.547081,0.61659,-0.227219,0.374048,0.261576,0.305278,0.159071,-0.144564,0.141628,-0.177391,0.450452,0.149212,-0.0758889,-0.31135,0.172786,0.357427,0.0731784,-0.0272835,0.166987,-0.083979,-0.049838,-0.0418612,-0.115398,-0.203406,-0.0504403,-0.00262275
1.97501,-0.356836,0.174293,0.145733,0.269655,0.39919,0.160431,-0.180192,0.351842,0.0948624,0.0941765,0.0592302,-0.100715,-0.0308512,-0.0718346,0.484055,0.18621,-0.0581547,-0.166846,0.249193,-0.051986,0.106704,0.0583886,0.261887,0.0357395,-0.0295373,0.237997,0.217117,-0.0803342,-0.248634,-0.339234
2.25561,-0.774976,0.10564,-0.0267376,0.22527,0.493219,0.522016,-0.185753,0.349064,0.15865,0.158029,0.173379,-0.310654,0.249257,-0.20542,0.530483,0.162012,0.0371128,-0.142444,0.241077,-0.237044,0.231654,0.125808,-0.0290625,0.0317866,0.0188308,0.108401,0.118769,-0.0674729,-0.129706,0.0412901
2.06933,-0.450946,0.0172938,0.217794,0.326517,0.331728,0.331047,-0.171357,0.346303,0.240357,0.393968,0.241594,-0.0158575,0.113096,-0.0265211,0.526322,0.132421,-0.0491392,-0.243034,0.113359,-0.119636,0.136239,-0.068716,-0.0923933,-0.104465,-0.0270229,0.037612,0.0945052,-0.105576,-0.14211,-0.117112
1.60176,-0.541536,0.240721,0.49043,0.601746,0.739138,0.649732,-0.166136,0.345108,0.145705,0.226267,0.151236,-0.241951,0.0564193,0.0143048,0.509053,0.157493,-0.102453,-0.116737,0.274862,0.0532012,0.216573,0.130164,-0.0109478,0.116583,-0.0576648,0.124353,0.0812955,-0.0572183,-0.206995,0.0649483
1.82533,-0.384596,0.368746,0.0934604,0.227546,0.623178,0.311143,-0.228186,0.358961,0.235792,0.341956,0.214704,-0.246391,-0.141399,-0.183338,0.463205,0.152669,-0.0360728,-0.199607,0.18911,-0.166252,0.117363,0.0340652,0.0334625,-0.0129855,-0.0461952,0.0650426,0.0417086,-0.0985323,-0.206244,-0.193741
2.05163,-0.409416,0.274262,0.157236,0.0510833,0.206433,0.284276,-0.199858,0.351936,0.143335,0.14158,0.164726,-0.157576,-0.220017,-0.177272,0.467424,0.099536,-0.00355815,-0.160044,0.165824,-0.0516171,0.116392,-0.0132221,0.0703262,-0.0452306,-0.0165817,0.105816,0.122066,-0.0657081,-0.233001,-0.192111
2.01866,-0.457338,0.375327,0.0277793,0.0556911,0.354757,0.0294498,-0.13622,0.345764,0.191115,0.224745,0.12613,-0.235647,0.180316,-0.0832346,0.461206,0.154648,0.0335061,-0.144064,0.227268,-0.0811619,0.155083,0.0319473,0.326461,-0.0280606,0.00995657,0.116194,-0.0987059,-0.0986657,-0.271608,-0.215728
1.68199,-0.461021,0.60471,0.191738,0.0872477,0.415535,0.00816024,-0.194854,0.345715,0.27746,0.272662,0.34404,-0.149246,0.420118,-0.148618,0.519839,0.149451,0.00441545,-0.232328,0.153447,0.139008,0.1687,0.0546861,-0.0706964,-0.0702511,0.010238,0.0703616,0.224225,-0.0902167,-0.17455,-0.182962
1.7084,-0.241967,0.308637,0.203167,0.422332,0.625756,0.526858,-0.234364,0.349389,0.667199,0.328434,0.123591,-0.353655,0.0392811,-0.302139,0.439057,0.137026,0.106299,-0.285309,0.204904,-0.162428,0.147057,0.00598261,0.0836244,0.00636032,0.0256748,-0.00071823,0.19857,-0.111445,0.0495177,-0.218902
2.28222,-0.538561,0.230202,0.208631,0.175718,0.412655,0.202335,-0.149824,0.362677,0.197715,0.0250446,-0.00931828,-0.35389,-0.213701,-0.287249,0.435259,0.120446,-0.0704796,-0.177115,0.166762,-0.223974,0.114415,0.0312011,0.1566,-0.103847,-0.0137914,0.096662,-0.000857457,-0.0802831,-0.124482,-0.112678
2.17992,-0.410472,0.249082,-0.0443599,0.148275,0.132861,-0.0318542,-0.180927,0.352198,0.320762,0.255418,-0.0751505,-0.444008,0.0484046,-0.297306,0.482447,0.203418,-0.287793,-0.291963,0.249101,-0.00882705,0.161316,0.0912268,0.048128,0.028074,0.0464272,0.13141,-0.0539164,-0.103768,-0.184958,-0.00182621
2.14486,-0.381525,0.19551,0.0831892,0.157646,0.0877335,-0.162186,-0.143914,0.366171,0.150739,0.184803,0.17516,-0.0278362,-0.077159,-0.012147,0.53052,0.232992,-0.0751682,-0.272345,0.17013,0.374114,0.0775108,-0.0534268,0.0663994,-0.0698467,-0.0383862,-0.0307584,-0.0470144,-0.0738294,-0.0192953,-0.243943
1.72154,-0.305873,0.365914,0.21323,0.267432,0.186571,0.257241,-0.145442,0.336116,0.395287,0.170654,0.299828,-0.14565,0.285031,0.0863298,0.65529,0.180823,-0.128742,-0.28003,0.225535,0.19633,0.179438,0.118003,0.135374,-0.0651534,0.0323677,-0.0127657,0.46554,-0.116117,-0.0952966,-0.173922
1.8197,-0.276437,0.343629,0.0346809,0.243087,0.370247,0.259004,-0.227102,0.381104,0.152255,0.248316,-0.0286528,-0.0692397,-0.1824,-0.205763,0.461981,0.150229,-0.0604842,-0.114797,0.20789,0.15075,0.181062,0.10707,-0.0672386,0.0596689,0.0434827,0.0832524,0.0193759,0.000141853,-0.128449,-0.0089626
1.95663,-0.529042,0.304785,0.256999,0.137187,0.388855,0.204886,-0.198462,0.352148,0.103869,0.257944,0.0519242,-0.115847,-0.0309084,0.0298202,0.574315,0.12563,-0.185523,-0.198003,0.198952,0.0719966,0.126923,0.031184,0.0356983,0.0578342,-0.0278613,0.0585737,0.202738,-0.0582025,-0.141478,-0.178783
1.61575,-0.19055,0.267567,0.179915,0.383883,0.528951,0.446817,-0.184881,0.36348,0.10362,0.280039,0.123252,-0.103151,0.149646,-0.0482695,0.426517,0.10388,-0.0391351,-0.0881142,0.242304,0.0613556,0.125482,0.0967948,-0.058869,0.0533492,0.000662455,0.053972,-0.00876358,-0.0464396,-0.0701095,-0.114778
1.51902,-0.226044,0.361292,0.402962,0.362923,0.583387,0.552408,-0.177024,0.326984,0.260919,0.320777,0.335589,-0.130855,0.342817,0.00245296,0.47104,0.16036,-0.172711,-0.317548,0.18033,-0.0433662,0.0740089,-0.0404164,-0.0464358,-0.0407229,-0.0543902,0.0239684,0.130344,-0.149313,-0.139426,-0.098545
1.42886,-0.243175,0.550604,0.313194,0.363155,0.687991,0.504435,-0.243833,0.350259,0.150015,0.236399,0.252614,-0.097211,0.207535,-0.173649,0.500421,0.104056,-0.0382349,-0.163995,0.167315,-0.0612087,0.16708,0.0394291,-0.092836,0.0552752,-0.00709599,0.0595302,0.0387904,-0.0586835,-0.0958681,-0.097947
1.69398,-0.317832,0.421522,0.0378052,0.146128,0.395295,0.360622,-0.204833,0.342317,0.185272,0.168772,0.160102,-0.0401953,0.243577,-0.185944,0.477639,0.238906,-0.0396682,-0.200623,0.229288,0.0349942,0.0955916,0.0425948,0.403632,0.0516941,-0.075093,0.0988627,0.156258,-0.0864653,-0.489106,-0.110144
1.4698,-0.257129,0.265458,0.498776,0.491266,0.804985,1.09588,-0.274528,0.355302,0.10245,0.0835991,0.0492817,-0.104963,0.076138,-0.114198,0.518753,0.307724,0.000730886,-0.180102,0.249862,0.0537473,0.315167,0.201105,0.248911,0.0435427,0.0262773,0.186857,0.050971,-0.0313216,-0.0718999,-0.224732
1.68729,-0.300367,0.206849,0.301333,0.288762,0.732274,0.622201,-0.177349,0.337395,0.125793,0.239013,0.16861,-0.196705,0.0890733,0.00295148,0.529831,0.166295,-0.150983,-0.198203,0.211148,-0.201271,0.186337,0.0317449,0.249913,0.0328792,0.0135529,0.176764,0.510039,-0.0847071,-0.145099,-0.0508513
