alpha,public,urban,primary,secondary,tertiary,n_services,log_ID_p_bldgspace,logVisits,logVisitsPP_TB,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines
1.1213,-0.28076,0.340047,0.133941,0.521359,0.18188,0.185058,0.0239676,-0.299007,-0.496078,0.740999,0.136557,-0.0305729,0.0438276,-0.370315,0.0280243,0.0518604
1.22644,-0.391544,0.240692,0.351174,0.423925,-0.195946,0.148683,0.0689245,-0.162701,-0.538929,0.692007,0.316405,0.242009,0.0381944,-0.509298,-0.0838459,0.235591
1.17193,-0.308631,0.457761,0.0311739,0.515799,0.303129,0.341283,-0.0202277,-0.430105,-0.433869,0.700438,0.0480738,0.0239679,0.0766791,-0.0509366,-0.017513,0.0307441
0.784632,-0.305013,0.216455,0.134945,0.477738,0.175048,0.132874,0.0663874,-0.173973,-0.507856,0.77795,0.458932,0.599481,0.677424,-0.375239,0.219716,0.444351
1.16487,-0.318194,0.298438,0.140333,0.213012,0.0749592,0.241486,0.031405,-0.269994,-0.385235,0.702327,0.303034,0.375261,0.471401,-0.270911,0.0325948,0.19392
1.29391,-0.332296,0.128554,-0.0704228,0.545971,-0.0654337,0.19173,0.0538558,-0.208617,-0.365875,0.778719,0.164339,-0.00297317,0.397754,-0.220994,0.0410541,0.090663
1.06665,-0.310378,0.305953,0.249221,0.557171,0.0225469,0.242449,0.0639767,-0.317219,-0.426175,0.631539,0.163462,0.21864,0.179608,0.00447577,0.0370435,0.0142484
1.16996,-0.324785,0.432091,0.0751377,0.329279,-0.223139,0.0773666,0.0729166,-0.133025,-0.463971,0.675946,0.169504,-0.0758335,0.209054,-0.572368,0.0112911,0.459304
1.20196,-0.248827,0.197083,0.0547388,0.196249,0.129145,0.271711,0.0582721,-0.199328,-0.488342,0.669929,0.228096,0.0586849,0.413226,-0.275109,-0.206561,0.198668
1.19933,-0.332646,0.306421,0.296455,0.419319,0.537344,0.226621,0.0263347,-0.299855,-0.455469,0.712462,0.0296788,-0.00443069,-0.00710411,-0.0231189,-0.016024,-0.013082
1.34489,-0.314484,0.250545,0.0167153,0.240958,-0.148599,0.0722205,0.103842,-0.156892,-0.408469,0.628051,0.457028,0.102231,0.26511,-0.64162,0.118267,0.0415821
1.11259,-0.321411,0.440727,0.0131429,0.169627,-0.246819,0.140112,0.082543,-0.281495,-0.653937,0.713079,0.177781,-0.0519685,-0.151442,-0.264792,-0.190128,0.240369
1.33108,-0.478967,0.391876,0.0735757,0.324754,-0.00386104,0.253063,0.0801531,-0.370632,-0.409902,0.719782,0.0664767,0.0882221,-0.0373757,-0.162008,0.0275937,-0.0468525
1.09311,-0.349306,0.193315,0.447982,0.634693,-0.0987627,0.157373,0.0397256,-0.329979,-0.243157,0.850289,0.0483499,0.14188,0.0233062,-0.0514795,-0.0901609,-0.0164818
1.1287,-0.390672,0.306834,0.425834,0.705678,0.172473,0.24271,0.0667713,-0.329403,-0.493192,0.782941,0.13669,0.0163251,-0.0470564,-0.217558,0.0294063,0.131848
1.48005,-0.422703,0.242701,0.187327,0.267051,-0.374907,0.125325,0.0700669,-0.133171,-0.455925,0.725744,1.1774,0.070022,0.0554128,-0.711114,-0.0571369,-0.191749
1.37574,-0.318114,0.129367,0.260009,0.277703,0.103416,0.312181,0.1367,-0.341423,-0.38633,0.638359,0.359811,0.110139,0.458373,-0.448948,-0.313397,0.00505313
1.25908,-0.343325,0.431256,-0.143426,0.369122,0.0499022,0.21017,0.0150576,-0.312394,-0.300237,0.779782,0.282466,0.171973,0.270415,-0.367154,-0.0044604,0.0555755
1.2537,-0.425359,0.241406,0.173337,0.799857,-0.307371,0.219404,0.0370239,-0.32811,-0.482341,0.778245,0.302713,-0.00839899,0.0836182,-0.178611,0.0969832,0.0748972
1.39958,-0.246542,0.196918,0.0158981,0.437903,-0.0358544,0.17302,0.123708,-0.182916,-0.549637,0.683785,0.340125,0.026594,0.162028,-0.529042,0.0564826,0.0347487
1.10291,-0.415807,0.391037,0.394443,0.524531,0.352909,0.221389,0.075438,-0.350494,-0.312936,0.834317,0.0822686,-0.0361451,0.0694975,-0.0749102,-0.13406,0.0342343
1.20095,-0.319102,0.314446,0.0784257,0.413338,-0.100276,0.166805,0.131629,-0.30846,-0.460674,0.661727,0.382857,0.311591,0.195857,-0.518483,0.0948667,0.0645994
1.10073,-0.288086,0.239684,0.36489,0.342968,0.309732,0.248067,0.0269201,-0.446326,-0.375201,0.772854,0.140986,0.133987,0.245418,-0.0409961,0.0895324,-0.105091
0.92773,-0.316321,0.247983,0.218567,0.304426,0.0122384,0.209684,0.0154078,-0.26866,-0.481713,0.721096,0.186589,0.35809,0.428635,-0.160598,0.242755,0.282588
1.28213,-0.320117,0.29366,0.152644,0.607728,0.180815,0.266627,0.0791124,-0.254838,-0.52117,0.699878,0.146903,-0.141006,0.0492889,-0.255338,0.103999,0.0450328
1.11123,-0.377888,0.383515,0.272158,0.429964,-0.0637096,0.187557,0.0627537,-0.265034,-0.719378,0.696979,0.118481,0.103414,0.0779737,-0.447322,0.167978,0.188125
0.978643,-0.364967,0.403175,0.119397,-0.0140873,-0.447181,0.222548,0.026642,-0.255715,-0.60139,0.728502,0.398575,0.591115,0.372041,-0.0298317,0.330484,0.681873
1.03319,-0.35374,0.380392,-0.140862,0.460444,-0.0637157,0.267755,0.146403,-0.280356,-0.473681,0.713058,0.344457,0.161717,0.611258,-0.509065,0.227725,0.363292
1.47082,-0.411204,0.267294,-0.00377545,0.314061,0.225538,0.238799,0.0966713,-0.318672,-0.40239,0.82145,0.206585,0.0386731,0.188423,-0.17291,-0.165984,-0.0897326
1.18554,-0.346348,0.227616,0.223705,0.331525,0.137721,0.22507,0.0444261,-0.256595,-0.443995,0.696974,0.243104,0.228512,0.405289,-0.39994,-0.163381,0.263806
1.64635,-0.314098,0.255364,0.17335,0.4164,0.0957242,0.157977,-0.0117502,-0.299027,-0.463347,0.736186,0.678716,-0.0300641,-0.130818,-0.788819,-0.562174,-0.306237
1.24461,-0.351438,0.343447,0.0374281,0.046276,0.241273,0.110453,0.0284997,-0.178228,-0.390797,0.709881,0.231448,0.130266,0.382523,-0.581948,-0.262474,-0.0191445
1.27007,-0.28555,0.137572,0.313148,0.399628,-0.130104,0.0320885,0.0553517,-0.151296,-0.536541,0.638381,0.193734,0.034605,0.211053,-0.67324,-0.018192,0.221529
0.924456,-0.236536,0.327734,-0.00545249,0.468091,0.0120749,0.155757,0.0775778,-0.314752,-0.27768,0.665102,0.169058,0.309915,0.376408,-0.205371,0.0900319,-0.0296551
0.956825,-0.299915,0.276368,0.631667,0.485703,0.32707,0.0409664,0.106422,-0.292025,-0.327901,0.761826,0.184139,0.101743,0.085026,-0.341312,-0.0600191,0.134477
1.15766,-0.332855,0.289784,0.0829185,0.508633,0.0740092,0.0757781,0.141557,-0.231704,-0.345811,0.729549,0.441906,0.422976,0.332489,-0.783546,0.21116,0.0699187
1.18591,-0.408519,0.437073,0.00649776,0.210454,0.222961,0.166025,0.0746409,-0.309147,-0.444211,0.658788,0.147125,0.0567759,0.187758,-0.344035,0.220589,-0.0999658
1.07525,-0.347024,0.245747,0.31037,0.553139,0.000310641,0.219013,-0.036336,-0.284274,-0.583592,0.723835,0.0791888,0.0645402,0.074559,0.0283873,0.0702987,0.118662
1.32313,-0.333608,0.282212,0.0319974,0.599468,-0.195686,0.149685,0.0736637,-0.223986,-0.452037,0.705749,0.218658,-0.121046,0.261292,-0.410152,-0.00139623,0.15147
0.893485,-0.248554,0.516791,0.130154,0.758519,0.190403,0.172738,-0.0377762,-0.277578,-0.412677,0.797646,0.237853,0.150258,0.0928385,-0.316267,-0.00853596,-0.0157319
1.1368,-0.313045,0.257233,0.343357,0.391702,0.349251,0.200203,0.0302286,-0.251106,-0.350859,0.752299,0.33167,0.160548,0.365292,-0.590429,-0.0809264,0.30898
1.02135,-0.140934,0.283592,0.107808,0.448371,-0.062199,0.209168,0.0743915,-0.265519,-0.258581,0.7435,0.171118,0.0526653,0.301686,-0.155216,0.0416049,0.0909544
1.21986,-0.269882,0.459621,0.258465,0.216499,-0.1097,0.198365,-0.0046267,-0.227103,-0.517866,0.805609,0.156084,-0.149797,-0.117617,-0.342679,-0.162167,0.239976
0.914758,-0.232063,0.431376,0.258907,0.333537,0.00777665,0.238784,0.0729701,-0.284083,-0.450871,0.743091,0.169147,-0.00987395,0.291052,-0.172508,0.0315083,0.0754669
1.0627,-0.269567,0.392809,0.387075,0.432579,0.413095,0.193406,-0.0444028,-0.300311,-0.341282,0.757929,0.350146,0.151309,0.181761,-0.353483,0.0195093,0.136286
1.34628,-0.506586,0.202035,0.0672202,0.204228,-0.429436,0.0884971,0.239215,-0.126618,-0.546862,0.720607,0.300446,0.113743,0.270643,-0.490133,0.165415,0.251945
1.24724,-0.295354,0.352018,-0.0322422,0.155735,0.19655,0.286989,-0.0910312,-0.244742,-0.543577,0.761991,0.108136,0.0932007,0.137749,-0.0180575,0.0670573,0.0935893
1.17231,-0.284672,0.333604,0.0357604,0.559056,0.0192382,0.26584,0.104507,-0.27595,-0.617302,0.631164,0.321443,-0.100669,0.193108,-0.651974,-0.139644,0.218793
1.14765,-0.291702,0.287459,0.261866,0.537753,0.435847,0.319469,0.0187659,-0.384504,-0.494617,0.763866,0.112524,0.0493336,-0.00961807,-0.162183,-0.046304,0.0426453
1.33508,-0.318849,0.402586,0.173038,0.48894,0.215843,0.229366,-0.101127,-0.305267,-0.147301,0.805416,0.155766,0.129715,-0.0405648,-0.383931,-0.136177,-0.0858655
1.33039,-0.343937,0.326031,0.297448,0.343813,-0.106333,0.144774,0.134737,-0.206186,-0.518945,0.728899,0.441855,0.24204,-0.0276694,-0.93461,-0.305099,0.102474
1.49013,-0.395499,0.101702,0.0287734,0.418808,0.0625968,0.226518,0.0426501,-0.277528,-0.400036,0.715887,0.518666,0.123691,0.36478,-0.430798,-0.118795,0.0555768
1.33032,-0.285213,0.377836,-0.2109,-0.116224,0.445256,0.151679,0.00377218,-0.231932,-0.450697,0.755576,0.130754,-0.0101233,-0.0450207,-0.241135,0.124502,0.17847
1.33777,-0.258624,0.246128,0.342725,0.623155,0.0531333,0.178669,0.195688,-0.223559,-0.525081,0.73073,0.399455,-0.218642,0.370011,-0.795747,-0.224147,-0.124296
1.26748,-0.345985,0.39137,0.0982905,0.28835,0.0444825,0.307834,0.0485709,-0.33159,-0.485089,0.694062,0.193509,-0.0331955,0.0449769,-0.330203,-0.0268328,0.0265661
1.51203,-0.427092,0.121772,0.111784,0.57339,-0.0760691,0.31456,-0.0213731,-0.374878,-0.529162,0.732984,0.0539985,0.000965844,-0.0322137,-0.0803898,-0.05926,-0.00663529
1.20204,-0.265035,0.166245,0.198489,0.655248,0.230906,0.290458,0.0769343,-0.321733,-0.478074,0.815664,0.102815,0.188438,0.0569609,0.116681,0.0148587,0.0818818
1.34226,-0.315065,0.313032,0.195664,0.518974,-0.0796342,0.161331,0.0969697,-0.266521,-0.357373,0.68337,0.237308,0.14254,-0.00432188,-0.645862,-0.0369991,-0.0873725
1.22902,-0.360487,0.366637,0.199552,0.55811,0.0664912,0.133104,0.082125,-0.279589,-0.340053,0.775449,0.225417,0.0963324,0.255545,-0.556525,-0.0135677,-0.0980818
1.20576,-0.351629,0.244138,0.168383,0.54326,0.40424,0.196537,0.0955659,-0.428852,-0.392242,0.692373,0.38811,0.191321,0.174177,-0.323169,0.0934064,-0.191035
1.35357,-0.358327,0.336076,0.368356,0.299996,-0.144285,0.114437,0.0169243,-0.296172,-0.333064,0.676307,0.236816,0.228583,0.163674,-0.280218,-0.0734999,-0.0308485
1.55885,-0.426256,0.256652,0.0941968,0.450615,0.0613731,0.197704,0.0585616,-0.254675,-0.341877,0.710905,0.401667,-0.500139,0.209524,-0.608735,-0.510162,-0.250606
1.30494,-0.384764,0.292626,0.0790375,0.35487,-0.00848533,0.210288,0.0390096,-0.300751,-0.343079,0.781352,0.163831,0.173313,-0.0274232,-0.249503,-0.107775,0.160427
1.12903,-0.276022,0.320249,0.196951,0.464244,0.0113502,0.121902,-0.0177454,-0.226745,-0.481797,0.662741,0.320796,0.103518,-0.0419973,-0.66514,-0.299071,0.329862
1.24553,-0.359357,0.343087,0.0566172,0.48919,0.0663596,0.207634,0.000911009,-0.244654,-0.555886,0.647875,0.0971208,0.0293928,0.133393,-0.136985,-0.00324591,0.146589
1.25502,-0.347855,0.337459,-0.0526014,0.39745,-0.0507062,0.22051,-0.029829,-0.335551,-0.513105,0.803505,0.193236,-0.0712888,-0.0979904,-0.0720699,-0.0897308,0.146254
1.18082,-0.376423,0.347043,0.161613,0.337024,0.194733,0.144931,0.0428054,-0.300899,-0.312489,0.654763,0.164607,0.173907,0.17107,-0.204354,-0.00878952,0.0805075
1.05951,-0.31615,0.314963,0.131934,0.418271,0.280304,0.286782,-0.0295458,-0.340405,-0.354077,0.77932,0.148139,0.14704,0.241462,-0.151056,0.205231,0.00590864
1.2379,-0.388683,0.3265,0.296342,0.524999,0.0525361,0.190699,0.0564937,-0.361051,-0.44829,0.809625,0.0921781,-0.0514972,0.0138567,-0.00865736,0.0306882,0.00329285
1.18086,-0.376054,0.250086,0.323205,0.344032,0.272983,0.232833,0.0989873,-0.331647,-0.46914,0.684664,0.0142965,-0.00246721,0.0171643,0.0101515,0.0133689,0.025604
1.18468,-0.317566,0.189531,0.113012,0.661919,0.0980276,0.321389,0.0360738,-0.377737,-0.415609,0.681367,0.338362,0.150594,0.454297,-0.376712,-0.254383,0.255177
1.08906,-0.322534,0.2709,-0.143404,0.397608,-0.119824,0.0971356,0.0925409,-0.208751,-0.29447,0.74672,0.565871,0.4224,0.815904,-0.713398,0.205134,0.337638
1.24158,-0.353141,0.356141,0.175402,0.469585,0.26547,0.0779615,0.0338407,-0.241894,-0.396443,0.662692,0.283664,0.261818,0.139776,-0.788503,-0.0246772,-0.0410812
1.08085,-0.319572,0.466295,0.145788,0.440152,0.190585,0.129361,0.0854566,-0.231431,-0.475589,0.737782,0.26187,0.148386,0.0902259,-0.569381,0.0631282,0.135944
1.1093,-0.357282,0.389168,0.257516,0.623126,-0.0828562,0.0523694,0.0891058,-0.115287,-0.625143,0.659884,0.294015,0.187452,0.0243341,-0.739418,0.0247758,0.299254
1.02563,-0.298448,0.381437,0.290078,0.719855,0.11773,0.305733,-0.0236954,-0.451116,-0.517532,0.784579,0.0173861,0.0103566,0.00845131,0.00324796,0.00807038,-0.00320383
1.0874,-0.379607,0.462703,0.277788,0.551336,0.147486,0.100002,-0.0308819,-0.212783,-0.40422,0.684218,0.559765,0.237082,0.0340237,-0.518989,-0.08362,-0.00936964
1.17602,-0.263344,0.342441,0.308504,0.782557,0.519814,0.281311,0.0191633,-0.477621,-0.18997,0.752101,0.600278,-0.00408906,0.096895,-0.541827,-0.274989,-0.218171
1.04324,-0.320559,0.381474,0.232967,0.15792,0.0487507,0.169202,0.0958086,-0.220788,-0.469804,0.775124,0.153988,0.0577808,0.136484,-0.33288,0.118686,0.281499
1.37441,-0.358344,0.170237,0.0267276,0.211506,-0.00787928,0.222624,-0.00527145,-0.357269,-0.405654,0.658036,0.106878,0.117408,0.0222024,-0.233332,-0.0757139,0.0607202
1.41461,-0.344151,0.450761,-0.0583843,0.154104,-0.270729,0.25917,0.0559893,-0.252492,-0.594444,0.645155,0.213459,0.0105895,-0.0556038,-0.284855,0.0723927,0.0874175
0.787254,-0.365929,0.319699,0.345934,0.460186,0.380314,0.181597,0.0224655,-0.342998,-0.349056,0.677607,0.260738,0.651095,0.453558,-0.048883,0.0641003,0.0943024
1.36434,-0.465697,0.286839,0.183819,0.224179,0.0227573,0.170092,0.0467628,-0.351978,-0.373944,0.809995,0.259206,0.111141,0.037575,-0.52046,-0.162313,0.0700535
1.11555,-0.392324,0.459891,0.0616812,0.546009,0.0535149,0.247428,0.0883323,-0.360721,-0.608484,0.746651,0.163164,-0.0400395,0.26128,-0.266284,-0.0335588,-0.0219345
1.12035,-0.440981,0.342154,0.138804,0.364219,0.401894,0.221587,-0.00968601,-0.349115,-0.370617,0.736011,0.233206,0.225897,0.341012,0.133711,0.0884595,0.0459298
1.0886,-0.329881,0.285483,0.320359,0.821758,0.430131,0.267271,0.121054,-0.467185,-0.540951,0.704462,0.0520563,0.0202275,0.0452899,-0.0720737,0.0819642,0.0624551
1.34928,-0.536968,0.293431,0.261974,0.540728,0.0758871,0.227306,0.187295,-0.315036,-0.344056,0.726211,0.734579,0.2136,0.358142,-0.699109,-0.206926,0.133562
1.02147,-0.316956,0.49262,-0.0174904,0.399418,-0.460257,0.279907,0.00580997,-0.282097,-0.57966,0.721511,0.228102,0.236655,0.467071,-0.211391,-0.0806153,0.539688
1.04208,-0.352338,0.336242,0.201753,0.354402,-0.128435,0.188215,0.118538,-0.231218,-0.468972,0.703732,0.627469,0.0643049,0.425149,-0.363603,-0.151556,0.122027
1.41927,-0.473832,0.367122,0.0146111,0.424558,0.0885238,0.231907,0.0419164,-0.349998,-0.541384,0.678802,0.126163,0.0709443,0.00681289,-0.249959,-0.0232755,-0.0998651
1.46349,-0.311265,0.340964,0.102899,0.28043,-0.0803144,0.23411,0.091567,-0.320918,-0.497666,0.758965,0.504441,0.0663924,-0.23509,-0.484905,-0.297497,0.0982973
1.14707,-0.373418,0.502476,0.320622,0.374199,0.0255231,0.200811,0.0209982,-0.251236,-0.25936,0.68297,0.0906059,0.14182,0.0990991,-0.150636,0.12925,-0.0315542
1.14115,-0.361424,0.319323,0.104726,0.386342,0.43118,0.372914,0.083385,-0.471275,-0.408404,0.737814,0.213685,0.0920606,0.335484,-0.0905921,-0.350616,0.0286076
1.21943,-0.44633,0.375937,0.0423955,0.358565,0.071815,0.0946032,0.0611674,-0.188228,-0.405984,0.787329,0.13461,0.181041,-0.17894,-0.00364564,0.0316092,0.110091
1.29593,-0.418062,0.436238,-0.120257,0.427032,-0.172457,0.231948,0.0623032,-0.204381,-0.491112,0.704449,0.161562,-0.0328671,0.110044,-0.332951,0.139199,0.1605
1.05237,-0.336216,0.413691,0.132394,0.565994,0.208261,0.196535,-0.0203594,-0.231597,-0.575601,0.721259,0.174223,0.120091,0.00158917,-0.0219246,0.217542,0.171829
1.21371,-0.388893,0.330524,0.295845,0.367735,-0.341231,0.169913,0.0488413,-0.283735,-0.453935,0.675033,0.211827,0.452907,0.144511,-0.301225,0.117487,-0.0149731
1.07596,-0.305341,0.372984,0.216683,0.677746,0.250599,0.274281,-0.0211527,-0.392525,-0.422367,0.87022,0.0800564,0.0937254,0.0277583,-0.0680704,0.0616207,-0.0763014
1.32788,-0.404012,0.442462,-0.0232197,0.270101,0.119232,0.273388,9.839e-05,-0.310342,-0.427826,0.78344,0.0333983,0.0364741,-0.0637829,-0.0516229,-0.00893375,-0.0320753
1.18897,-0.287279,0.33634,0.00369089,0.254599,-0.178568,0.286291,-0.00327205,-0.325056,-0.48455,0.75509,0.0619339,-0.0201906,0.0911323,-0.0335558,0.0171191,0.106712
1.55782,-0.439182,0.473433,0.174012,0.394876,-0.347131,0.112178,0.0148071,-0.152278,-0.467323,0.69375,0.310412,-0.0488541,-0.0442729,-0.804301,-0.359494,-0.0543994
0.864367,-0.31602,0.326647,-0.107366,0.297042,0.065659,0.348267,0.0120274,-0.465296,-0.372357,0.721324,0.571752,0.573249,0.723838,0.130817,0.74724,0.479282
1.14371,-0.34128,0.317569,0.136629,0.449013,0.665969,0.349191,-0.12818,-0.512679,-0.365117,0.718604,0.0189544,0.0260805,-0.0237687,0.0108361,-0.00879069,0.0466445
1.09207,-0.368983,0.439725,0.121912,0.18627,0.193359,0.176666,0.00908417,-0.230155,-0.293578,0.720214,0.412652,0.283249,0.646095,-0.440023,0.143234,0.100121
1.32185,-0.343367,0.224486,0.562363,0.409856,0.293917,0.201228,0.174744,-0.295671,-0.596525,0.709101,0.130676,-0.0280507,0.0606593,-0.347618,0.0156191,0.0760451
1.20362,-0.286823,0.484866,0.169419,0.211156,-0.236234,0.253831,0.0742088,-0.237368,-0.508522,0.692332,0.210087,0.0195453,0.114256,-0.46654,-0.324999,0.0894426
1.16564,-0.386919,0.213878,0.0862524,0.571256,0.184184,0.0912368,0.0571408,-0.230732,-0.502051,0.645954,0.302016,0.293766,0.225153,-0.753128,0.120057,0.17781
1.19775,-0.378349,0.323964,-0.00824804,0.332879,0.148926,0.101587,0.0300036,-0.255571,-0.593504,0.814976,0.206165,0.173772,-0.0849213,-0.478645,0.0413758,0.0791956
1.12598,-0.416379,0.289864,0.17272,0.495199,-0.0208355,0.194434,0.152342,-0.294863,-0.391175,0.775949,0.281436,0.0600803,0.722971,-0.638438,0.133457,0.313889
1.02521,-0.270375,0.398815,0.242324,0.499632,-0.100802,0.0841959,0.00320511,-0.285151,-0.538782,0.719402,0.114295,0.124271,-0.20323,-0.297419,-0.00482124,0.134703
1.30895,-0.448235,0.281528,0.26884,0.346145,-0.0370187,0.235159,0.0374182,-0.36652,-0.36846,0.727506,0.19456,-0.00649948,0.318131,-0.305234,0.049952,-0.220549
1.18626,-0.472705,0.262429,0.413265,0.454879,0.207529,0.158818,0.0829323,-0.353864,-0.252665,0.697401,0.353111,0.564658,0.0956671,-0.173982,0.146157,-0.142084
1.35935,-0.367963,0.25009,-0.0148284,0.42683,0.404242,0.263647,0.0920642,-0.462297,-0.368211,0.79441,0.114971,-0.027405,0.128864,-0.085635,-0.0390856,-0.0554058
1.62579,-0.450283,0.44761,-0.0250876,0.424229,0.114993,0.227851,0.0774458,-0.356423,-0.442044,0.803745,0.487079,-0.20173,-0.270511,-0.638449,-0.129739,-0.248659
1.23556,-0.446313,0.381595,0.249162,0.373614,0.0358446,0.155366,0.11585,-0.398309,-0.3702,0.736264,0.218833,0.25895,0.127825,0.0284973,-0.0487874,-0.022201
1.25258,-0.38084,0.380915,0.194022,0.321092,0.0322787,0.246515,0.00027602,-0.338452,-0.349733,0.705215,0.247295,0.07296,0.0965968,-0.202366,-0.0649106,0.0038158
1.28458,-0.29337,0.338863,0.0809938,0.521526,0.135312,0.251242,0.0184312,-0.201433,-0.471,0.801371,0.0771872,0.102988,0.07089,-0.0548161,-0.0280439,0.0526354
1.29032,-0.417352,0.353912,0.116661,0.35661,-0.0158169,0.265611,0.0635315,-0.358109,-0.325076,0.785934,0.237193,0.105109,0.154108,-0.215355,0.0864739,0.0966906
1.0759,-0.492532,0.386659,0.215442,0.709994,0.145031,0.1206,-0.000193244,-0.28306,-0.303406,0.728252,0.221139,0.251853,0.125202,-0.0989128,0.0181024,-0.076695
1.37839,-0.494967,0.171519,0.442038,0.537195,0.244271,0.192366,0.13263,-0.322933,-0.324829,0.726894,0.118548,0.144085,0.11,-0.162631,0.0794346,-0.102009
1.20035,-0.309192,0.183073,0.137785,0.325106,-0.0432398,0.220966,0.159175,-0.292893,-0.390071,0.707135,0.276255,0.079887,0.385888,-0.428335,-0.0386783,0.115398
1.19051,-0.447882,0.2684,0.221455,0.332788,-0.0345416,0.12088,0.0542749,-0.205035,-0.435713,0.650835,0.69949,0.0936154,0.261112,-0.437272,-0.374812,0.314029
1.20344,-0.306358,0.218809,0.0840767,0.460445,0.0843908,0.132849,0.103416,-0.196051,-0.452739,0.640175,0.424291,0.252732,0.4767,-0.526659,0.115223,0.272144
1.20571,-0.458938,0.433627,0.15793,0.467942,-0.253795,0.236531,-0.0460759,-0.273062,-0.410606,0.798073,0.00505145,0.000364039,0.000330417,-0.00124758,-0.00828031,-0.0124505
1.11675,-0.28333,0.255035,0.143098,0.483477,-0.1095,0.172998,0.00658053,-0.357022,-0.22095,0.673073,0.201707,0.0992652,0.418357,-0.0807002,-0.132628,-0.132338
1.59824,-0.457796,0.203194,-0.00394456,0.351719,-0.0337015,0.238573,0.102705,-0.21309,-0.306667,0.74413,0.304264,0.00956187,0.256272,-0.504512,-0.373212,-0.0243574
1.25202,-0.310346,0.314238,0.174053,0.356162,-0.413294,0.136609,0.0755913,-0.174766,-0.278939,0.725114,0.346584,0.230951,0.432627,-0.550026,0.0363967,0.0981895
1.2998,-0.406731,0.289717,0.161617,0.620692,0.0676241,0.190159,0.093673,-0.327593,-0.320814,0.787957,0.29866,0.125547,0.260955,-0.546578,-0.0558051,-0.019234
1.13882,-0.32032,0.437226,-0.0297368,0.323959,0.0165335,0.248526,-0.0862209,-0.239147,-0.596449,0.700649,0.295576,0.0456925,-0.0753801,-0.359136,0.150303,0.387573
1.16472,-0.403365,0.404574,0.197224,0.448804,0.151808,0.196942,0.134326,-0.335989,-0.58945,0.757896,0.116527,0.022291,0.067924,-0.0435528,-0.0938417,0.169451
1.00623,-0.327835,0.237621,0.194353,0.378043,0.120875,0.191111,0.123094,-0.270202,-0.449665,0.664022,0.298288,0.302303,0.523446,-0.362276,0.270084,0.147557
1.10074,-0.36397,0.418937,0.43506,0.812374,0.255059,0.203459,0.114077,-0.354408,-0.418319,0.835133,0.160457,0.0798347,-0.0985634,-0.282655,-0.130276,-0.080881
1.24433,-0.340633,0.24713,0.175464,0.335597,0.185631,0.180445,0.0157893,-0.373396,-0.447643,0.751734,0.347179,0.023505,-0.070123,-0.39464,-0.273086,0.0488243
1.09181,-0.310454,0.373275,0.155519,0.543986,0.00706109,0.22879,-0.131741,-0.32655,-0.302939,0.682188,0.131925,0.0906945,-0.0614202,-0.115738,0.17161,0.110594
